7999:RCAN3	chr1	.	24829387
8000:TRDN	chr6	.	123958238
8001:GMNN	chr6	.	24775159
8002:CD70	chr19	.	6591163
8003:PAPOLA	chr14	.	96968713
8004:TRPM1	chr15	.	31453476
8005:RAB5B	chr12	.	56367697
8006:RAB5C	chr17	.	40307062
8007:TAOK2	chr16	.	29985188
8008:PCMT1	chr6	.	150070831
8009:SYT7	chr11	.	61348344
8010:USP15	chr12	.	62654121
8011:KIF21B	chr1	.	200992828
8012:PASK	chr2	.	242088919
8013:AP4E1	chr15	.	51200869
8014:LSM4	chr19	.	18434001
8015:SLC39A9	chr14	.	69865385
8016:GEMIN5	chr5	.	154317776
8017:C9orf24	chr9	.	34381598
8018:IRX5	chr16	.	54965111
8019:C4A	chr6	.	31949834
8020:TAFA1	chr3	.	68040734
8021:PLK2	chr5	.	57755966
8022:SEC24A	chr5	.	133984475
8023:UGT2A1	chr4	.	70518967
8024:SPDEF	chr6	.	34524110
8025:CEBPG	chr19	.	33865430
8026:CGNL1	chr15	.	57668703
8027:CDH4	chr20	.	60074477
8028:NT5C	chr17	.	73127890
8029:TNIP1	chr5	.	150460645
8030:TMEM249	chr8	.	145578591
8031:ZBTB7B	chr1	.	154975106
8032:RHNO1	chr12	.	2986365
8033:C14orf132	chr14	.	96505661
8034:SOAT1	chr1	.	179262849
8035:CLPS	chr6	.	35765121
8036:THBS3	chr1	.	155177772
8037:LCN1	chr9	.	138413284
8038:URI1	chr19	.	30414551
8039:RDH11	chr14	.	68162510
8040:PP2D1	chr3	.	20053765
8041:GULP1	chr2	.	189156396
8042:ACSS1	chr20	.	25038818
8043:BBS4	chr15	.	72978520
8044:CDC5L	chr6	.	44355251
8045:TIE1	chr1	.	43766566
8046:RPL15	chr3	.	23958295
8047:CHL1	chr3	.	238279
8048:TBPL1	chr6	.	134273308
8049:MCOLN3	chr1	.	85514223
8050:DPYSL5	chr2	.	27071157
8051:KREMEN2	chr16	.	3014217
8052:RXFP1	chr4	.	159442866
8053:CLECL1P	chr12	.	9885895
8054:CREB3L2	chr7	.	137686847
8055:SMIM22	chr16	.	4838398
8056:ZNF444	chr19	.	56652535
8057:SLC52A2	chr8	.	145582241
8058:GALNT14	chr2	.	31361592
8059:PTPDC1	chr9	.	96846711
8060:IGFBP7	chr4	.	57976551
8061:PKD2L1	chr10	.	102090243
8062:ADM2	chr22	.	50920153
8063:GMDS	chr6	.	2176225
8064:VTCN1	chr1	.	117746458
8065:AP4B1	chr1	.	114447545
8066:SPAG6	chr10	.	22634374
8067:MND1	chr4	.	154265801
8068:YME1L1	chr10	.	27443349
8069:UXS1	chr2	.	106810795
8070:MED27	chr9	.	134955274
8071:DGAT2	chr11	.	75479778
8072:MEST	chr7	.	130131899
8073:AKR1C3	chr10	.	5090958
8074:TBC1D1	chr4	.	37892705
8075:CDC6	chr17	.	38444146
8076:MYBPC1	chr12	.	101988709
8077:TGM6	chr20	.	2361554
8078:RND3	chr2	.	151344209
8079:SLC24A1	chr15	.	65935243
8080:CD6	chr11	.	60739113
8081:CYB5D2	chr17	.	4046915
8082:ST3GAL4	chr11	.	126225540
8083:CDC20	chr1	.	43824626
8084:PMEPA1	chr20	.	56265680
8085:CREB3L4	chr1	.	153940315
8086:COLEC11	chr2	.	3642422
8087:PNPLA8	chr7	.	108166762
8088:MYH10	chr17	.	8534079
8089:PSMC3IP	chr17	.	40729734
8090:ARHGAP22	chr10	.	49813176
8091:CD48	chr1	.	160681641
8092:MYO1A	chr12	.	57444549
8093:PIK3CB	chr3	.	138426463
8094:ANKRD26	chr10	.	27389427
8095:C9orf72	chr9	.	27573864
8096:CNTN1	chr12	.	41086244
8097:NOXA1	chr9	.	140317847
8098:RNF213	chr17	.	78234660
8099:COL25A1	chr4	.	110223523
8100:KCNJ5-AS1	chr11	.	128775964
8101:ATF2	chr2	.	176032934
8102:CTHRC1	chr8	.	104384661
8103:WNT5A	chr3	.	55515426
8104:CD101	chr1	.	117544372
8105:TDRP	chr8	.	494845
8106:NAA10	chrX	.	153200607
8107:TRIM65	chr17	.	73893084
8108:CHIT1	chr1	.	203198860
8109:CERS6	chr2	.	169312759
8110:NSUN4	chr1	.	46806850
8111:ARL8A	chr1	.	202113871
8112:PROZ	chr13	.	113812968
8113:CSE1L	chr20	.	47662783
8114:CAPG	chr2	.	85641197
8115:FSBP	chr8	.	95449180
8116:ARMCX4	chrX	.	100743031
8117:ATF7IP2	chr16	.	10479912
8118:TMCO1	chr1	.	165738159
8119:ZNF620	chr3	.	40547530
8120:APOM	chr6	.	31620187
8121:ZNF85	chr19	.	21106059
8122:ANKRD11	chr16	.	89556969
8123:SNX12	chrX	.	70293276
8124:ARAF	chrX	.	47420499
8125:ATP1A3	chr19	.	42497619
8126:ADGRE1	chr19	.	6887560
8127:FLII	chr17	.	18161870
8128:MYPN	chr10	.	69865874
8129:KIF22	chr16	.	29802034
8130:VSX1	chr20	.	25063015
8131:ZNF26	chr12	.	133562934
8132:KRT8	chr12	.	53320253
8133:ETS2	chr21	.	40177231
8134:LINC02210-CRHR1	chr17	.	43697695
8135:ETF1	chr5	.	137878989
8136:DTNB	chr2	.	25896516
8137:GLS	chr2	.	191745547
8138:STK3	chr8	.	99954799
8139:TMPRSS3	chr21	.	43816200
8140:CACNA1G	chr17	.	48638429
8141:PTGES2	chr9	.	130890467
8142:CHD1L	chr1	.	146714291
8143:NKX3-1	chr8	.	23540402
8144:UBE2L3	chr22	.	21903736
8145:PTK6	chr20	.	62168723
8146:CCR9	chr3	.	45927996
8147:SAMSN1	chr21	.	15955723
8148:E2F8	chr11	.	19263167
8149:LINC01619	chr12	.	92536447
8150:MCMBP	chr10	.	121632395
8151:LRRC39	chr1	.	100643829
8152:NOL8	chr9	.	95087876
8153:RHBG	chr1	.	156338980
8154:ELOVL1	chr1	.	43833409
8155:PRELID3B	chr20	.	57617901
8156:DENND2C	chr1	.	115212732
8157:KDM2A	chr11	.	67007506
8158:LOC158434	chr9	.	98878693
8159:LRRC42	chr1	.	54411999
8160:RAB18	chr10	.	27793103
8161:GNAI1	chr7	.	79765071
8162:NBPF3	chr1	.	21766583
8163:GPAT3	chr4	.	84457260
8164:STON2	chr14	.	81893748
8165:C19orf47	chr19	.	40854434
8166:PRRT2	chr16	.	29823409
8167:INTS11	chr1	.	1260067
8168:KAT6B	chr10	.	76586171
8169:THEGL	chr4	.	57396775
8170:DNAAF10	chr2	.	68384692
8171:CMPK2	chr2	.	7005950
8172:EPHX2	chr8	.	27348519
8173:GOLGB1	chr3	.	121468614
8174:MAN2C1	chr15	.	75660968
8175:CYP3A7-CYP3A51P	chr7	.	99332823
8176:TBC1D10C	chr11	.	67171384
8177:SSBP1	chr7	.	141438407
8178:ZNF74	chr22	.	20748405
8179:TMEM250	chr9	.	139010277
8180:MSTO1	chr1	.	155579961
8181:SLC25A1	chr22	.	19166018
8182:PRMT8	chr12	.	3490515
8183:C20orf141	chr20	.	2795633
8184:NOP16	chr5	.	175815763
8185:TMEM204	chr16	.	1578742
8186:MEGF10	chr5	.	126626456
8187:PCGF5	chr10	.	92979908
8188:PALS1	chr14	.	67708012
8189:NEIL1	chr15	.	75639960
8190:DNASE1L3	chr3	.	58196730
8191:F2RL2	chr5	.	75919238
8192:PPFIBP2	chr11	.	7618417
8193:RXRG	chr1	.	165414592
8194:ENC1	chr5	.	73937249
8195:RPL10	chrX	.	153626406
8196:GYPC	chr2	.	127413511
8197:SLC39A2	chr14	.	21467414
8198:TRIM46	chr1	.	155146263
8199:GLMP	chr1	.	156265480
8200:HTR3E	chr3	.	183814852
8201:TRIM67-AS1	chr1	.	231323373
8202:TUBGCP2	chr10	.	135122660
8203:R3HCC1L	chr10	.	99894381
8204:BRSK2	chr11	.	1411129
8205:NR1H2	chr19	.	50879680
8206:ZNF43	chr19	.	22034870
8207:TEAD2	chr19	.	49865714
8208:FAM193A	chr4	.	2627159
8209:DPP3	chr11	.	66247484
8210:STOML1	chr15	.	74284689
8211:PRORP	chr14	.	35591527
8212:MELK	chr9	.	36572859
8213:CSNK2A3	chr11	.	11374904
8214:PRDM11	chr11	.	45168894
8215:USP3	chr15	.	63796710
8216:GABRR1	chr6	.	89927496
8217:ANAPC10	chr4	.	146019371
8218:CLEC19A	chr16	.	19297105
8219:CCT4	chr2	.	62115806
8220:USP39	chr2	.	85843215
8221:SSBP2	chr5	.	81047072
8222:GDAP1L1	chr20	.	42875898
8223:CNOT10	chr3	.	32726637
8224:SSUH2	chr3	.	8686484
8225:PEX5L	chr3	.	179754841
8226:RNF165	chr18	.	43914187
8227:CYRIB	chr8	.	130952118
8228:TMEM161A	chr19	.	19249310
8229:CACNA1F	chrX	.	49089833
8230:P2RX4	chr12	.	121647664
8231:NOL4L	chr20	.	31172875
8232:GAPDH	chr12	.	6644385
8233:RIT1	chr1	.	155881193
8234:PAF1	chr19	.	39881835
8235:TMEM265	chr16	.	30751512
8236:AURKB	chr17	.	8113944
8237:QTRT2	chr3	.	113775582
8238:ZNF382	chr19	.	37096207
8239:CD300A	chr17	.	72462522
8240:POLD1	chr19	.	50887580
8241:TTN	chr2	.	179672150
8242:USP17L10	chr4	.	9212383
8243:USP17L12	chr4	.	9264598
8244:USP17L12	chr4	.	9221878
8245:USP17L11	chr4	.	9217131
8246:USP17L11	chr4	.	9259850
8247:USP17L11	chr4	.	9250356
8248:USP17L13	chr4	.	9226622
8249:BTRC	chr10	.	103113790
8250:USP17L17	chr4	.	9245605
8251:RNF34	chr12	.	121837886
8252:USP17L18	chr4	.	9217131
8253:USP17L18	chr4	.	9250356
8254:USP17L19	chr4	.	9255104
8255:USP17L20	chr4	.	9259850
8256:USP17L20	chr4	.	9217131
8257:USP17L20	chr4	.	9269345
8258:USP17L21	chr4	.	9221878
8259:USP17L21	chr4	.	9264598
8260:USP17L22	chr4	.	9269345
8261:USP17L22	chr4	.	9259850
8262:DNAJC6	chr1	.	65775218
8263:USP17L30	chr4	.	9331637
8264:USP17L30	chr4	.	9355364
8265:USP17L30	chr4	.	9350619
8266:USP17L30	chr4	.	9336384
8267:USP17L30	chr4	.	9341129
8268:USP17L30	chr4	.	9345874
8269:USP17L30	chr4	.	9326891
8270:USP17L30	chr4	.	9364855
8271:USP17L7	chr8	.	11991518
8272:POLD4	chr11	.	67121067
8273:USP17L3	chr8	.	7835507
8274:USP17L8	chr8	.	7830775
8275:USP17L4	chr8	.	7194637
8276:CDCA8	chr1	.	38158073
8277:KANK1	chr9	.	470294
8278:CALHM4	chr6	.	116850176
8279:SRI	chr7	.	87849399
8280:USP17L15	chr4	.	9236111
8281:DDX21	chr10	.	70716196
8282:LOC730183	chr16	.	30709810
8283:CLCN4	chrX	.	10124985
8284:CLCN6	chr1	.	11866153
8285:CCDC51	chr3	.	48481529
8286:PAX1	chr20	.	21686297
8287:NDUFB3	chr2	.	201936462
8288:COX14	chr12	.	50505764
8289:LIF	chr22	.	30642840
8290:ITCH	chr20	.	32951041
8291:DDX11	chr12	.	31226779
8292:CEP41	chr7	.	130081051
8293:SLC20A2	chr8	.	42358978
8294:DDX56	chr7	.	44614137
8295:POM121	chr7	.	72349906
8296:DDX6	chr11	.	118661657
8297:KLHL3	chr5	.	137056999
8298:CUL3	chr2	.	225450114
8299:GPD1	chr12	.	50497602
8300:RD3L	chr14	.	104408645
8301:DIS3L2	chr2	.	232826293
8302:SLC9A7	chrX	.	46618607
8303:HNRNPH1	chr5	.	179050711
8304:KRTAP1-4	chr17	.	39186377
8305:MINAR2	chr5	.	129083884
8306:KRTAP29-1	chr17	.	39459103
8307:DCSTAMP	chr8	.	105352024
8308:ARRB2	chr17	.	4613789
8309:RAB44	chr6	.	36665628
8310:SAMD14	chr17	.	48207246
8311:AMPD2	chr1	.	110162435
8312:LMNA	chr1	.	156095908
8313:SCFD1	chr14	.	31091525
8314:SEC14L3	chr22	.	30868034
8315:ABCG2	chr4	.	89152474
8316:IKZF3	chr17	.	38020441
8317:BOD1L2	chr18	.	54814293
8318:ITPRID1	chr7	.	31553685
8319:CARD14	chr17	.	78152307
8320:CTSL	chr9	.	90340974
8321:TRMT2A	chr22	.	20104818
8322:LMO7DN	chr13	.	76445174
8323:VPS50	chr7	.	92861653
8324:ANKFY1	chr17	.	4167142
8325:CDK3	chr17	.	73996987
8326:LINC02881	chr10	.	44788198
8327:COPS4	chr4	.	83956239
8328:ZCWPW1	chr7	.	100026431
8329:FDXR	chr17	.	72869156
8330:IL4I1	chr19	.	50432796
8331:TRIM60	chr4	.	165953151
8332:CLEC4F	chr2	.	71047732
8333:SERINC4	chr15	.	44092295
8334:POLR3E	chr16	.	22308696
8335:SPRY1	chr4	.	124317950
8336:HARS1	chr5	.	140071312
8337:TRPV3	chr17	.	3461289
8338:VAV1	chr19	.	6772679
8339:TSKU	chr11	.	76493357
8340:FBXO16	chr8	.	28347835
8341:IL12RB2	chr1	.	67773047
8342:MIS12	chr17	.	5389694
8343:SP6	chr17	.	45928516
8344:UTY	chrY	.	15592550
8345:TMEM200A	chr6	.	130687426
8346:ZNF501	chr3	.	44771098
8347:LINGO2	chr9	.	29212998
8348:OR2V1	chr5	.	180552304
8349:OR2L5	chr1	.	248185250
8350:OR2AP1	chr12	.	55968199
8351:SLC38A9	chr5	.	54988881
8352:SELENBP1	chr1	.	151345210
8353:PRSS36	chr16	.	31161415
8354:CCDC74A	chr2	.	132285407
8355:CCDC74B	chr2	.	130902707
8356:PGBD5	chr1	.	230561674
8357:ECT2	chr3	.	172468475
8358:ARHGAP45	chr19	.	1065922
8359:EPB41L1	chr20	.	34680632
8360:HAL	chr12	.	96390143
8361:NDUFA12	chr12	.	95397489
8362:GZMM	chr19	.	544034
8363:HPCAL1	chr2	.	10470289
8364:SPATA20	chr17	.	48624450
8365:EPS15L1	chr19	.	16582823
8366:SLC4A7	chr3	.	27525911
8367:IDH3B	chr20	.	2644865
8368:ATPSCKMT	chr5	.	10250021
8369:LAYN	chr11	.	111411233
8370:CLPB	chr11	.	72145728
8371:CCDC103	chr17	.	42977080
8372:ACOD1	chr13	.	77526624
8373:SLC5A11	chr16	.	24857184
8374:ARHGAP20	chr11	.	110582773
8375:LRRC4C	chr11	.	41481186
8376:SMS	chrX	.	21958691
8377:SLC4A9	chr5	.	139739787
8378:TARS1	chr5	.	33440802
8379:TOP1MT	chr8	.	144442147
8380:PKD2L2	chr5	.	137225125
8381:PKMYT1	chr16	.	3030540
8382:FBH1	chr10	.	5931535
8383:PHKG1	chr7	.	56160689
8384:FASTK	chr7	.	150777970
8385:CDK8	chr13	.	26828756
8386:WDR4	chr21	.	44299693
8387:ZNF155	chr19	.	44488322
8388:LSR	chr19	.	35739559
8389:SLC9A8	chr20	.	48429250
8390:RDX	chr11	.	110167437
8391:KCNC2	chr12	.	75603528
8392:SRP68	chr17	.	74068607
8393:KCNJ3	chr2	.	155555093
8394:MGST1	chr12	.	16500577
8395:CDK9	chr9	.	130548305
8396:CALCOCO2	chr17	.	46908350
8397:NOL10	chr2	.	10830113
8398:PRB4	chr12	.	11463369
8399:PSMD9	chr12	.	122326637
8400:TSN	chr2	.	122513121
8401:MPDZ	chr9	.	13279563
8402:BCAR3	chr1	.	94312706
8403:SFSWAP	chr12	.	132195632
8404:DCTN2	chr12	.	57941114
8405:SOX5	chr12	.	24715383
8406:IL1R2	chr2	.	102608306
8407:LPIN1	chr2	.	11864460
8408:AARSD1	chr17	.	41116515
8409:CDK15	chr2	.	202671302
8410:GPM6A	chr4	.	176923842
8411:NRAP	chr10	.	115423829
8412:ADAM15	chr1	.	155023748
8413:PDPK1	chr16	.	2587965
8414:TCP11	chr6	.	35109187
8415:SUPT3H	chr6	.	45345788
8416:PSMG1	chr21	.	40555440
8417:OASL	chr12	.	121477045
8418:JRKL	chr11	.	96123158
8419:TBRG4	chr7	.	45151346
8420:TSPOAP1	chr17	.	56406152
8421:BABAM2	chr2	.	28113482
8422:CDKN2C	chr1	.	51434367
8423:CDS1	chr4	.	85504057
8424:CDSN	chr6	.	31088252
8425:CDX2	chr13	.	28543505
8426:INSL3	chr19	.	17932383
8427:ZNF267	chr16	.	31885079
8428:RTN3	chr11	.	63448922
8429:ZNF211	chr19	.	58144535
8430:MORF4L1	chr15	.	79165123
8431:CNOT1	chr16	.	58663790
8432:CHAD	chr17	.	48546227
8433:MZF1	chr19	.	59084942
8434:SLC7A8	chr14	.	23624667
8435:CENPK	chr5	.	64858995
8436:LARP7	chr4	.	113558120
8437:JARID2	chr6	.	15249086
8438:ARMC8	chr3	.	137906090
8439:PSME3	chr17	.	40985159
8440:ELAPOR1	chr1	.	109656585
8441:SNX17	chr2	.	27593363
8442:GOLGA6L4	chr15	.	84904525
8443:PEMT	chr17	.	17495017
8444:PDCD6	chr5	.	271736
8445:TJP3	chr19	.	3708335
8446:CREM	chr10	.	35415769
8447:TBC1D2	chr9	.	101018003
8448:USP43	chr17	.	9548854
8449:TOR1AIP1	chr1	.	179851177
8450:PRC1	chr15	.	91537881
8451:UBOX5	chr20	.	3140556
8452:FBXW10	chr17	.	18647326
8453:SENP1	chr12	.	48500091
8454:ZNF248	chr10	.	38147012
8455:ENTREP3	chr1	.	155225274
8456:GPR161	chr1	.	168106905
8457:ITPA	chr20	.	3190006
8458:CD274	chr9	.	5450503
8459:IL3RA	chrY	.	1405509
8460:IL3RA	chrX	.	1455509
8461:ZNF728	chr19	.	23186010
8462:NOXO1	chr16	.	2031550
8463:SRP72	chr4	.	57333762
8464:ARSG	chr17	.	66287636
8465:ING1	chr13	.	111367784
8466:IFT20	chr17	.	26662515
8467:AMBRA1	chr11	.	46615619
8468:PTPRC	chr1	.	198608098
8469:PAAF1	chr11	.	73588014
8470:ILF2	chr1	.	153643504
8471:EIF6	chr20	.	33872520
8472:SLC12A9	chr7	.	100450341
8473:OSTC	chr4	.	109571741
8474:ZNF839	chr14	.	102783714
8475:CLOCK	chr4	.	56412099
8476:SLIRP	chr14	.	78174414
8477:HSD11B1L	chr19	.	5680776
8478:EMID1	chr22	.	29601901
8479:RCBTB2	chr13	.	49107392
8480:LRRC8E	chr19	.	7953390
8481:SHOC2	chr10	.	112723883
8482:CTCFL	chr20	.	56100708
8483:DYDC1	chr10	.	82116514
8484:CHD1	chr5	.	98262238
8485:DYDC2	chr10	.	82116524
8486:RAD23A	chr19	.	13056628
8487:ALDH1L1	chr3	.	125900029
8488:PLPPR3	chr19	.	821952
8489:TMEM254	chr10	.	81838779
8490:ANKRD46	chr8	.	101572014
8491:XRRA1	chr11	.	74660232
8492:ENKUR	chr10	.	25351208
8493:MIGA1	chr1	.	78245309
8494:RASSF6	chr4	.	74486287
8495:PKIB	chr6	.	122793062
8496:GLIPR1L2	chr12	.	75784850
8497:PTK7	chr6	.	43044552
8498:TUBA1A	chr12	.	49583107
8499:RXRB	chr6	.	33168473
8500:APOBEC3A	chr22	.	39353527
8501:JAM2	chr21	.	27011594
8502:LIN9	chr1	.	226497204
8503:APOBEC3B	chr22	.	39378404
8504:DUS4L	chr7	.	107204402
8505:CFC1	chr2	.	131357148
8506:KCNJ16	chr17	.	68071366
8507:MAP4K3	chr2	.	39664453
8508:PSMD5	chr9	.	123605299
8509:LMO1	chr11	.	8290182
8510:CDK2AP1	chr12	.	123754781
8511:CDC42EP3	chr2	.	37899678
8512:ARPC5	chr1	.	183605076
8513:UBE3B	chr12	.	109915428
8514:PRSS21	chr16	.	2867164
8515:WWP2	chr16	.	69872640
8516:ST3GAL3	chr1	.	44173204
8517:SOCS2	chr12	.	93964175
8518:MCM3	chr6	.	52149679
8519:PPP2R5D	chr6	.	42952237
8520:PSMB6	chr17	.	4699439
8521:PSMD11	chr17	.	30771481
8522:TST	chr22	.	37416224
8523:TBXT	chr6	.	166582157
8524:CAMKK2	chr12	.	121734556
8525:TAF11	chr6	.	34855848
8526:RPL13A	chr19	.	49990811
8527:ZNF334	chr20	.	45142198
8528:TNFAIP3	chr6	.	138188325
8529:LATS1	chr6	.	150039392
8530:DAAM1	chr14	.	59655381
8531:MED23	chr6	.	131949379
8532:OTX2	chr14	.	57277194
8533:STOM	chr9	.	124132582
8534:RNF111	chr15	.	59279865
8535:WTAP	chr6	.	160148532
8536:PEX11G	chr19	.	7553924
8537:AKAP13	chr15	.	86163181
8538:IQCA1	chr2	.	237416178
8539:ASCL5	chr1	.	201084500
8540:DEDD2	chr19	.	42724304
8541:PROX1	chr1	.	214161278
8542:SLC16A7	chr12	.	59989821
8543:MED4	chr13	.	48669277
8544:JOSD2	chr19	.	51014612
8545:MARCHF6	chr5	.	10353751
8546:MCU	chr10	.	74451889
8547:SMOX	chr20	.	4129426
8548:ARHGAP12	chr10	.	32217804
8549:NRM	chr6	.	30658906
8550:BCL2L13	chr22	.	18121350
8551:CHST15	chr10	.	125853123
8552:NTAN1	chr16	.	15149936
8553:STRIP1	chr1	.	110574199
8554:GZMH	chr14	.	25078926
8555:TFAM	chr10	.	60144903
8556:CRIP2	chr14	.	105939275
8557:GABRG3	chr15	.	27216429
8558:MEAF6	chr1	.	37980420
8559:MPC1	chr6	.	166796501
8560:GNPDA2	chr4	.	44728651
8561:SLC25A10	chr17	.	79679266
8562:HAUS6	chr9	.	19102940
8563:TRAPPC6A	chr19	.	45681501
8564:TRAPPC3	chr1	.	36615115
8565:IFIT1	chr10	.	91152303
8566:JAKMIP2	chr5	.	147162411
8567:ZNF551	chr19	.	58193337
8568:XPO6	chr16	.	28223239
8569:KLF7	chr2	.	208031580
8570:TNFRSF11A	chr18	.	59992520
8571:UCHL3	chr13	.	76123616
8572:NOSIP	chr19	.	50083829
8573:PSD	chr10	.	104179691
8574:IST1	chr16	.	71929396
8575:LTBR	chr12	.	6484534
8576:ZFAND2B	chr2	.	220071506
8577:TFPI2	chr7	.	93520303
8578:CENPX	chr17	.	79980785
8579:ATRIP	chr3	.	48488114
8580:CDH19	chr18	.	64271375
8581:NFIX	chr19	.	13135395
8582:ADGRE2	chr19	.	14887739
8583:MAX	chr14	.	65569262
8584:NKD2	chr5	.	1009077
8585:VPS72	chr1	.	151162689
8586:ST3GAL6	chr3	.	98451080
8587:ZFP41	chr8	.	144328991
8588:PCED1A	chr20	.	2821889
8589:RAP2C	chrX	.	131353508
8590:DEFB119	chr20	.	29978452
8591:SQOR	chr15	.	45923346
8592:ANTKMT	chr16	.	771142
8593:ZNF512	chr2	.	27805836
8594:ZNF266	chr19	.	9546254
8595:TTC19	chr17	.	15902694
8596:EMC1	chr1	.	19578053
8597:CFAP410	chr21	.	45759285
8598:ARMC9	chr2	.	232070913
8599:CCDC177	chr14	.	70041600
8600:DSCAM	chr21	.	42219039
8601:SEL1L2	chr20	.	13971265
8602:LOC389895	chrX	.	139173826
8603:C11orf71	chr11	.	114271272
8604:PEX11A	chr15	.	90234015
8605:DNAJC10	chr2	.	183580768
8606:SMIM10L1	chr12	.	11323780
8607:PPME1	chr11	.	73882108
8608:SESN3	chr11	.	94965705
8609:HERC3	chr4	.	89513574
8610:JPH3	chr16	.	87636493
8611:BASP1	chr5	.	17216932
8612:LASP1	chr17	.	37026112
8613:STX10	chr19	.	13261188
8614:PPP1R12C	chr19	.	55628968
8615:ZNF423	chr16	.	49891830
8616:MEF2D	chr1	.	156460391
8617:CNOT9	chr2	.	219433303
8618:MTCH1	chr6	.	36954327
8619:SEMA4F	chr2	.	74881355
8620:GOLGA6L22	chr15	.	22736268
8621:GOLGA6L22	chr15	.	23579357
8622:NSA2	chr5	.	74062816
8623:DTNBP1	chr6	.	15663289
8624:ZC3H11C	chr6	.	66011311
8625:CYLC1	chrX	.	83116134
8626:PYCR2	chr1	.	226112040
8627:FTHL18P	chrX	.	37061867
8628:SLC35A3	chr1	.	100435345
8629:RAB3IL1	chr11	.	61687741
8630:ABCB7	chrX	.	74376175
8631:ANKRD61	chr7	.	6071007
8632:IZUMO3	chr9	.	24545674
8633:MKRN2	chr3	.	12598513
8634:SLC2A8	chr9	.	130159417
8635:SPINK2	chr4	.	57687908
8636:FBXO38	chr5	.	147763498
8637:MST1L	chr1	.	17090975
8638:COPZ1	chr12	.	54718874
8639:APEX2	chrX	.	55026756
8640:C5AR2	chr19	.	47835404
8641:CALCRL	chr2	.	188313021
8642:MAGEB5	chrX	.	26234286
8643:ITGBL1	chr13	.	102104944
8644:DUS2	chr16	.	68056847
8645:SLC16A5	chr17	.	73083822
8646:AP3B1	chr5	.	77590579
8647:PSMD6	chr3	.	64009282
8648:FAR2	chr12	.	29301936
8649:DYNC1I2	chr2	.	172544182
8650:REEP2	chr5	.	137774690
8651:PFKFB1	chrX	.	55020511
8652:TREML1	chr6	.	41122087
8653:MED21	chr12	.	27175455
8654:PLA2G2D	chr1	.	20446059
8655:NOX1	chrX	.	100129334
8656:DCLRE1A	chr10	.	115614163
8657:TREM2	chr6	.	41130924
8658:PRELID1	chr5	.	176730763
8659:LINC03041	chr9	.	16253105
8660:PCP2	chr19	.	7697898
8661:DENND2D	chr1	.	111747160
8662:RSRC1	chr3	.	157827841
8663:RCN2	chr15	.	77223962
8664:IKZF5	chr10	.	124768203
8665:SCIMP	chr17	.	5138155
8666:TBC1D16	chr17	.	77924656
8667:CDK2AP2	chr11	.	67275658
8668:RRAGC	chr1	.	39325495
8669:GPR176	chr15	.	40213093
8670:TAMALIN	chr12	.	52404276
8671:PNLDC1	chr6	.	160221281
8672:KLHDC8A	chr1	.	205326218
8673:GTF2H3	chr12	.	124118286
8674:SRGAP2B	chr1	.	121107152
8675:SRGAP2C	chr1	.	206516200
8676:AAR2	chr20	.	34824339
8677:CUEDC1	chr17	.	56032684
8678:KHDRBS1	chr1	.	32479295
8679:HIGD1B	chr17	.	42923721
8680:AAGAB	chr15	.	67547536
8681:CIB2	chr15	.	78423877
8682:TWIST2	chr2	.	239756673
8683:TARS2	chr1	.	150459840
8684:PPP2R2B	chr5	.	146461083
8685:GSKIP	chr14	.	96831073
8686:SPATA33	chr16	.	89724212
8687:SEC11A	chr15	.	85259691
8688:KIF27	chr9	.	86536380
8689:CEP164	chr11	.	117192494
8690:RMND1	chr6	.	151773316
8691:MEGF8	chr19	.	42829761
8692:SLIT3	chr5	.	168728133
8693:TPGS2	chr18	.	34409179
8694:SLC39A1	chr1	.	153935844
8695:HSP90AB1	chr6	.	44214695
8696:STK25	chr2	.	242448110
8697:LINC02873	chr11	.	130542851
8698:PUS3	chr11	.	125773116
8699:CEP76	chr18	.	12702776
8700:CREB3L3	chr19	.	4153598
8701:RAB4A	chr1	.	229406809
8702:DOCK7	chr1	.	63154039
8703:KCNT1	chr9	.	138594031
8704:EPC1	chr10	.	32636146
8705:OTOP3	chr17	.	72931897
8706:ISCA2	chr14	.	74960423
8707:MOK	chr14	.	102771537
8708:ITPRIP	chr10	.	106088750
8709:LRRC14	chr8	.	145743349
8710:TSPEAR	chr21	.	46131495
8711:RAB13	chr1	.	153957842
8712:RPS6KB1	chr17	.	57970407
8713:VWA2	chr10	.	115999013
8714:TRAP1	chr16	.	3767598
8715:MRFAP1	chr4	.	6641818
8716:SHISA5	chr3	.	48541682
8717:ABHD10	chr3	.	111697723
8718:AP1S2	chrX	.	15873137
8719:QARS1	chr3	.	49142562
8720:USP10	chr16	.	84733555
8721:RIT2	chr18	.	40695657
8722:SLC1A6	chr19	.	15090547
8723:STX4	chr16	.	31044812
8724:PAQR6	chr1	.	156217908
8725:CHD4	chr12	.	6716599
8726:CHGA	chr14	.	93389445
8727:CHI3L1	chr1	.	203155922
8728:WDTC1	chr1	.	27561007
8729:IFNL4	chr19	.	39739496
8730:RGS3	chr9	.	116298757
8731:DUOXA1	chr15	.	45422059
8732:MBD4	chr3	.	129159022
8733:PPIP5K2	chr5	.	102455958
8734:ATRNL1	chr10	.	116853124
8735:PRKAR1A	chr17	.	66508520
8736:NISCH	chr3	.	52489524
